system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
11_0,26.155749813281318,2024-07,23.54030997618503,696,0.6936434782608696,2976.1699838638656,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,26.166752817678343,2024-08,23.573835953814978,697,0.7460260869565217,3046.608428478276,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,25.863350724739576,2024-08,23.086737607389807,698,0.7061347826086958,2611.9191749096267,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,25.78436678554641,2024-07,23.455870894829843,702,0.6984086956521739,3046.958426952397,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,20.943025061602157,2024-08,18.86285509550737,707,0.6244826086956522,2787.722672343289,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,24.10616614197545,2024-09,18.677175032679884,716,0.6021347826086957,354.7889096737258,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,27.146142501691997,2024-10,23.210341025180583,789,0.7617782608695652,1896.3867528438918,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,27.141130281319988,2024-02,22.607604070916977,827,0.7379478260869565,1902.3191882372253,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,24.835435534478904,2024-11,21.497930232119472,848,0.752713043478261,3352.404634475743,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,21.712355973985552,2024-07,18.330049532836426,896,0.5926173913043479,2580.9276951551788,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,23.271124491318233,2024-09,21.130849682611654,936,0.7328391304347827,3418.895582675969,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,24.701638689718607,2024-04,22.573493089658257,995,0.7810391304347827,3463.4510530233733,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,27.141130281319988,2024-02,22.607604070916977,1021,0.7379478260869565,1902.3191882372253,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,21.055213015197126,2024-12,18.07739933965877,1091,0.8024260869565217,2382.7035380602233,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,28.09761699544481,2024-03,24.183972725929095,1118,0.37709565217391305,472.5238336325042,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,24.701638689718607,2024-02,22.573493089658257,1127,0.7810391304347827,3463.4510530233733,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,5.680119628072362,2024-02,3.2411425446335898,1194,0.7689173913043479,3726.3093544245116,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,5.48141384020505,2024-02,2.9937106905524615,1222,0.5130652173913043,3713.921244263684,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,27.297419637322207,2024-07,23.192088511732436,1230,0.7343173913043478,1205.7001544237487,"{""type"":""MultiPoint"",""coordinates"":[]}"
