system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
1_0,18.501252378314177,2024-10,9.578293187848203,90958,0.6406173913043478,1305.0352288484924,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,24.789892412752124,2024-06,18.07426064288029,90987,0.4053260869565218,1128.0673248768203,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,25.235592246967485,2024-11,18.22025184492361,90996,0.3984173913043479,581.7002160549514,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,16.467056236892347,2024-11,7.734630571514742,90997,0.2913434782608696,1412.7060724497192,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,23.53762177152936,2024-11,15.193026162931176,90999,0.45371739130434785,990.2868373394363,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,16.892445260970305,2024-04,10.532591530360492,91000,0.5451695652173913,353.98809146884605,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,18.196751430212885,2024-02,16.77422849102743,91001,0.673504347826087,4086.0364986658446,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,27.01375535780818,2024-08,21.763955907352567,91002,0.7032304347826087,1991.3002355099075,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,20.184942183642363,2024-08,16.34746978912625,91003,0.3445521739130435,1826.6270412207,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,22.11657258052827,2024-06,16.686758108086963,91010,0.6606739130434783,1466.9914646149032,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,22.233151063068078,2024-07,1.0334233428176844,91011,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,7.6979374466913555,2024-02,3.674455466209622,91019,0.7097,2478.9562327862136,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,24.487309458303685,2024-01,20.475546450171976,91034,0.6148739130434783,1369.3128926754348,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,22.233151063068078,2024-10,1.0334233428176844,91061,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,26.290688871511918,2024-09,21.378420950328632,91065,0.7918826086956522,1848.6690921783797,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,22.233151063068078,2024-02,1.0334233428176844,91068,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,13.448669201515656,2024-05,11.207753312435727,91109,0.7409521739130436,3886.4031834602706,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,19.522474379965104,2024-03,13.268919433010012,91112,0.5426521739130435,866.3809849024169,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,22.721213965077425,2024-05,20.032557510765002,91114,0.7922608695652175,2234.3136323690765,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,24.686741664587885,2024-06,22.74098134066878,91115,0.7702434782608696,8025.364394307171,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,26.506990127702522,2024-02,21.829756252796074,91118,0.7728782608695652,2102.4751616716735,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,23.769528905594257,2024-04,21.480545329526365,91133,0.6813565217391304,2920.839960694348,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,24.047834987675344,2024-12,6.262069932142197,91134,0.1243695652173913,85.63918900493306,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,23.78577604172216,2024-06,18.30941653712,91138,0.3982304347826087,718.0031342506759,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,22.11657258052827,2024-07,16.686758108086963,91153,0.6606739130434783,1466.9914646149032,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,22.18293258166716,2024-09,14.09218007558502,91156,0.5502521739130435,1660.0713683367126,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,21.712355973985552,2024-08,18.330049532836426,91161,0.5926173913043479,2580.9276951551788,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,22.6965273011146,2024-03,19.782941732076665,91162,0.6912913043478262,3309.3984974623077,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,23.577774010330188,2024-08,15.568395264422293,91163,0.5837695652173913,1651.1125220060699,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,20.8623072348002,2024-07,17.17479632921345,91168,0.8088782608695653,2333.5384382009856,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,23.27788838732215,2024-09,15.396882473054688,91189,0.4684913043478261,691.1674244404189,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,20.184942183642363,2024-09,16.34746978912625,91190,0.3445521739130435,1826.6270412207,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,24.1267266514958,2024-12,15.905321111488036,91191,0.6963086956521739,779.6258730888717,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,21.14833265210757,2024-11,15.685555860036516,12998,0.5988652173913044,1729.2944593429916,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,20.303918491773402,2024-07,16.790226817174016,91204,0.5531521739130435,1524.7285915613525,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,20.678102688537706,2024-10,16.49714956023007,91205,0.6232652173913044,1944.9229044914596,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,25.570804217951945,2024-01,23.664040800695773,91207,0.6788434782608697,5808.056841611897,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,25.164702080898564,2024-03,23.04524548570538,41200,0.8019608695652174,3554.6575738191955,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,25.083138655921402,2024-03,18.65767513407161,91216,0.4181391304347826,578.9446039200179,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,19.130648910716957,2024-12,12.727582289481973,91221,0.504495652173913,853.4257663488738,"{""type"":""MultiPoint"",""coordinates"":[]}"
42_0,20.186222254295785,2024-01,15.314518809362141,91252,0.6504130434782609,1230.2207304239623,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,14.931642282899531,2024-05,11.610403461143619,91254,0.6357913043478262,2402.825350880658,"{""type"":""MultiPoint"",""coordinates"":[]}"
44_0,25.03910996206048,2024-05,20.53298642448607,91255,0.7614695652173913,1140.8983273506515,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,25.063705462401913,2024-05,21.360940214758273,91256,0.6657391304347826,1347.2081227302901,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,25.965567379310414,2024-10,21.881012443028567,91259,0.802904347826087,2749.8498661518447,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,24.51919960480575,2024-10,19.967499370609517,91275,0.46980434782608704,1620.6090701818816,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,14.826793667874767,2024-10,9.088749432867644,91279,0.4290869565217391,444.3369163275115,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,20.230948683386202,2024-10,17.64791284432613,91282,0.6692347826086957,5475.634823560749,"{""type"":""MultiPoint"",""coordinates"":[]}"
