system:index,avg_temperature,date,location_id,ndvi,nighttime_lights,precipitation,relative_humidity,soil_moisture,surface_pressure_hpa,.geo
0_0,22.041906689508778,2005-08,69,0.6908434782608697,1.5,2215.9791350073733,72.08815458407464,0.2652115652005966,911.8724994515203,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,23.598743741805947,2005-07,72,0.508813043478261,9.5,716.5757775015749,46.02827544659743,0.22506415136328556,877.4910245656752,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,21.586800471614993,2005-06,99,0.8130782608695653,2.0,3477.750463754646,79.23331742920462,0.3593832442749581,911.0345987665887,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,21.586800471614993,2005-06,127,0.8130782608695653,2.0,3477.750463754646,79.23331742920462,0.3593832442749581,911.0345987665887,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,20.646112597043157,2005-08,151,0.5754434782608696,5.5,895.2948212332643,47.70088303738017,0.22373399952230943,836.735402419556,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,21.586800471614993,2005-06,179,0.8130782608695653,2.0,3477.750463754646,79.23331742920462,0.3593832442749581,911.0345987665887,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,24.095080294674347,2005-06,180,0.5753391304347826,15.5,1156.1430751986422,73.76693431908558,0.16800517774608031,1015.2593738807442,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,20.884085271129834,2005-04,217,0.7334695652173914,6.5,1393.599024385921,76.76297561010895,0.3537580394309405,895.1154149766336,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,25.18161265055329,2005-07,221,0.7400391304347826,0.0,1793.741776020042,80.7601403837924,0.40476862589518253,999.4272551592825,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,28.275288850967286,2005-10,224,0.49426956521739135,9.0,615.8888548321642,42.2029884682988,0.21704207642437667,955.4922882643054,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,21.586800471614993,2005-06,79,0.8130782608695653,2.0,3477.750463754646,79.23331742920462,0.3593832442749581,911.0345987665887,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,18.958320297171838,2005-11,254,0.6001521739130435,7.0,740.008062095157,46.48043536054467,0.21759146773107513,814.7568887209252,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,16.802588232031667,2005-10,255,0.40266521739130434,2.0,848.4085857577242,62.739583345755946,0.2303559551500297,802.002435524579,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,26.097344225182155,2005-12,384,0.6197565217391304,3.5,2340.799419552795,83.08074034994245,0.24749824837462558,1009.3658773054007,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,26.097344225182155,2005-07,384,0.6197565217391304,3.5,2340.799419552795,83.08074034994245,0.24749824837462558,1009.3658773054007,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,25.442508457131623,2005-09,470,0.7125608695652175,0.0,2566.457627684585,85.10571180158239,0.4486726839248441,1003.2546935154465,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,26.277946973826886,2005-12,482,0.6449173913043479,0.5,2352.58626040887,82.9235283613592,0.26541066801166974,1010.3352311866792,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,25.442508457131623,2005-10,480,0.7125608695652175,0.0,2566.457627684585,85.10571180158239,0.4486726839248441,1003.2546935154465,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,25.16606903076149,2005-08,381,0.7177,0.0,1568.9783379144587,79.63928435159771,0.42074639307309536,983.130956072524,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,25.690073070787435,2005-07,507,0.6654217391304348,0.0,2680.5199444003024,86.00759930763627,0.3558553774062902,1004.1773396341679,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,25.468041330276662,2005-10,508,0.6883521739130435,0.0,2806.0045450634875,85.6875248253875,0.45217038855705083,1003.5548236524328,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,26.097344225182155,2005-11,514,0.6197565217391304,3.5,2340.799419552795,83.08074034994245,0.24749824837462558,1009.3658773054007,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,25.904167453992045,2005-11,522,0.6588695652173914,1.0,2483.8609531230845,84.10798684813915,0.2928893938456497,1008.6368613236655,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,25.523913191007296,2005-04,542,0.7219739130434784,0.0,2672.836674720756,85.87860202172193,0.4415483413765966,1002.683187807684,"{""type"":""MultiPoint"",""coordinates"":[]}"
