system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
0_0,18.802108560364047,2024-11,13.845568694095618,145405,0.7669521739130435,1343.0196298361175,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,20.874809547243956,2024-09,18.39579984946323,145406,0.6964478260869565,4661.383877515827,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,20.515356279939283,2024-02,14.190130717376519,145416,0.6387434782608696,1253.886352300679,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,17.801121992100548,2024-02,12.162725598694863,145417,0.6985826086956523,1006.8585379124038,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,22.233151063068078,2024-09,1.0334233428176844,145420,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,24.212191657116705,2024-08,18.76080142370347,145422,0.5394217391304348,681.2581224441878,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,16.25646071164755,2024-09,7.239253901219342,145424,0.3355956521739131,1189.639161348378,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,23.569149709399483,2024-05,11.810175863380948,145426,0.3242260869565218,109.18651056293172,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,12.29694803234446,2024-10,8.979615460588718,145435,0.39317391304347826,3294.6195853948943,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,24.644041736095687,2024-11,20.097830886007216,145436,0.3875608695652174,1550.870056271588,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,26.84752294126963,2024-06,21.41733425327982,145445,0.7225347826086957,976.3485444784515,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,20.568316340489787,2024-05,14.21101252307426,145447,0.7482130434782609,1205.9567971229903,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,20.19941540910895,2024-07,5.907435662802698,145448,0.49946521739130434,731.4506424665801,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,22.143244610284682,2024-04,14.35467327166549,145452,0.5264608695652174,1421.3638706207626,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,22.88065558122588,2024-04,15.254484229443733,145454,0.561704347826087,1113.7446118593566,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,23.23203219637827,2024-04,18.584799824559923,145455,0.7558608695652175,1110.1766033172958,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,18.26998361194933,2024-03,14.853714052488556,145456,0.6144347826086958,1579.7633780241363,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,22.233151063068078,2024-04,1.0334233428176844,145457,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,16.76445309303699,2024-07,-0.819796778639045,145459,0.18160434782608695,175.63014757636708,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,27.10685587259377,2024-11,18.39106667871232,145487,0.6913478260869566,1117.524663925206,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,18.600700104649093,2024-11,13.531398398672138,145492,0.6893565217391304,1273.1821788549773,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,15.128886562270907,2024-01,6.862508006695066,145493,0.36978695652173915,595.1397968531005,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,17.801121992100548,2024-01,12.162725598694863,145494,0.6985826086956523,1006.8585379124038,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,27.021448233348963,2024-02,22.605917988622537,145496,0.6592347826086957,2530.521805405652,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,17.282210210025482,2024-10,8.29395051758138,145511,0.4947304347826087,1592.5430608988158,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,16.25646071164755,2024-10,7.239253901219342,145512,0.2909652173913044,1189.639161348378,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,13.505666031689941,2024-06,9.849796462623715,145517,0.2954652173913044,1611.2162424326293,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,14.873659996213519,2024-12,9.442321979543578,145523,0.4087608695652174,1253.7865890264861,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,25.142409684922995,2024-03,18.263731111203242,145537,0.4501695652173913,562.12688517574,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,22.043057346865282,2024-07,15.16715681774349,145539,0.599904347826087,1543.0682553053252,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,17.846819424933074,2024-06,16.42590763599287,145542,0.5395608695652174,20952.921326279677,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,22.233151063068078,2024-10,1.0334233428176844,145577,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,18.825409759632578,2024-11,13.842354175866433,145579,0.6367782608695652,1359.6620960235946,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,20.321060143142404,2024-01,15.935163189413629,145583,0.3574695652173913,1500.7700426578872,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,17.012646274532017,2024-03,12.433176711869294,145595,0.20077391304347825,910.4647887945525,"{""type"":""MultiPoint"",""coordinates"":[]}"
45_0,16.531196515026068,2024-07,11.097326817885971,145602,0.4505,417.29315650466606,"{""type"":""MultiPoint"",""coordinates"":[]}"
46_0,18.108988211932285,2024-09,10.533365531740799,145604,0.44190869565217394,779.6317739487044,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,22.233151063068078,2024-09,1.0334233428176844,145605,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
48_0,13.158500508793054,2024-08,0.8852428797600282,145622,0.5735130434782609,784.5957828760497,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,25.262259829717436,2024-12,18.044580658320285,145626,0.4716217391304348,589.7948248386733,"{""type"":""MultiPoint"",""coordinates"":[]}"
50_0,22.233151063068078,2024-05,1.0334233428176844,145633,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
51_0,19.785558805482992,2024-06,16.518644830394464,145634,0.7756869565217391,1747.2677482366912,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,23.08391154555028,2024-07,20.710541362797187,145638,0.536904347826087,2741.262982606923,"{""type"":""MultiPoint"",""coordinates"":[]}"
53_0,22.233151063068078,2024-07,1.0334233428176844,145639,0.4128391304347826,106.25004303458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
54_0,9.913218337373337,2024-02,4.306964680405997,145640,0.5348434782608696,1322.9199452400558,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,25.118810536257683,2024-03,20.53411707574128,145641,0.6438478260869566,1099.3455899954192,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,16.25646071164755,2024-08,7.239253901219342,145643,0.2909652173913044,1189.639161348378,"{""type"":""MultiPoint"",""coordinates"":[]}"
