system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
0_0,23.333312439591964,2025-04,19.860436511801993,64534,0.7420347826086957,1199.951372349844,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,27.12474120849913,2025-04,20.614160157991932,64535,0.5014608695652174,714.1244032031153,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,15.453506771070295,2025-11,11.470730550757253,64539,0.13109565217391306,49.199334586248256,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,25.44604788479751,2025-06,15.781461813242913,64540,0.28535652173913045,365.3101988679026,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,15.301078965348268,2025-05,12.77217688887066,64541,0.6472826086956522,2868.6631091481304,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,15.96443067054247,2025-02,13.183344260089427,64542,0.8547826086956523,2032.5644009357547,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,11.911061306958118,2025-10,7.785957122175546,64543,0.6165478260869566,1234.9250011688328,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,13.639157768144969,2025-04,6.858358752455445,64548,0.5440869565217391,1284.8583452945804,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,19.50053003912103,2025-03,15.183317059033584,64549,0.8305608695652175,2132.998316789255,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,25.292569716989192,2025-08,21.975269559747062,64550,0.7197434782608696,2911.5969606286144,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,21.4877067478825,2025-08,13.185318343280187,64551,0.4218,995.8065145259951,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,24.949688590062692,2025-11,17.270333014013488,64552,0.40521739130434786,512.0998241549586,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,16.03800395286254,2025-08,7.929776016653136,64554,0.38344347826086955,1187.6791112667179,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,16.276336037623025,2025-06,7.823239513728311,64555,0.23517826086956523,957.8258313780879,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,19.951655761509926,2025-06,14.842887371533891,54038,0.6728826086956522,1100.0816293603039,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,20.412657919757578,2025-08,8.349198239470297,64556,0.6227913043478261,740.4300042039011,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,16.991369526135884,2025-07,6.560572517081539,64562,0.4785652173913043,920.7222529297923,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,19.10944596556243,2025-10,15.716220080580229,64563,0.3372391304347826,1545.530430281744,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,17.770337312950915,2025-12,15.204716486473444,64564,0.7442260869565217,2064.5531111007786,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,18.420987462779806,2025-12,12.20658867718447,64565,0.6030173913043478,1029.6914049035167,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,17.770337312950915,2025-04,15.204716486473444,64566,0.7442260869565217,2064.5531111007786,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,16.879347997169248,2025-09,9.498633929039158,64567,0.34521739130434786,1723.172067905054,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,11.367221008370507,2025-12,4.897809647860754,64568,0.5993826086956522,1061.3339908963299,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,15.427158312165943,2025-11,14.00762744537792,64569,0.7464217391304349,4771.437957192049,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,25.465819485111354,2025-08,16.543453465640198,64576,0.40254347826086956,787.4453135377024,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,17.5665619401629,2025-05,9.068360045620352,35734,0.4903782608695652,1351.6321473365879,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,22.564023323581864,2025-11,13.796366654139035,64578,0.2854478260869565,430.87758054791436,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,17.914532340062692,2025-04,14.683972782849082,64583,0.5873913043478262,1708.5622244125461,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,19.078614237537124,2025-02,14.546859394578576,64584,0.6527739130434783,1925.0824891573047,"{""type"":""MultiPoint"",""coordinates"":[]}"
