system:index,avg_temperature,date,location_id,ndvi,nighttime_lights,precipitation,relative_humidity,soil_moisture,surface_pressure_hpa,.geo
0_0,25.39344411527702,2015-01,27,0.7015260869565217,0.06884267,2712.8326349805293,84.85208042526557,0.2963599,1003.7041162956623,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,25.51537708474075,2015-04,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,25.51537708474075,2015-02,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,25.51537708474075,2015-12,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,25.51537708474075,2015-03,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,25.51537708474075,2015-01,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,25.51537708474075,2015-05,50,0.6787260869565217,0.07665506,2726.4360391448436,84.24047221315864,0.30315197,1007.7932224600452,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,22.326871983427964,2015-06,99,0.8000391304347826,0.22448055,2649.438133175224,76.99358150743232,0.2411462,911.1546710901827,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,18.964626826108145,2015-07,203,0.5569478260869565,19.301733,1118.8177519391475,70.20033420906854,0.3086248,844.640838898402,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,16.537024666076434,2015-07,261,0.3782739130434783,0.65681154,689.2660313199457,63.436015903281785,0.09707977,799.3875980308222,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,22.326871983427964,2015-06,167,0.8000391304347826,0.22448055,2649.438133175224,76.99358150743232,0.2411462,911.1546710901827,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,18.964626826108145,2015-05,203,0.5569478260869565,19.301733,1118.8177519391475,70.20033420906854,0.3086248,844.640838898402,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,25.858872910939283,2015-06,290,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,25.858872910939283,2015-06,291,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,19.221831315619795,2015-05,294,0.6891086956521739,0.1326312,2931.670790250152,85.97412790510161,0.31764698,862.4927704052512,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,25.858872910939283,2015-06,295,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,24.023886779018994,2015-05,296,0.49351739130434785,0.32866055,2681.6370689223704,89.26771962749434,0.37594616,967.6669987157528,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,24.023886779018994,2015-06,296,0.49351739130434785,0.32866055,2681.6370689223704,89.26771962749434,0.37594616,967.6669987157528,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,25.858872910939283,2015-06,297,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,25.858872910939283,2015-07,298,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,25.858872910939283,2015-06,302,0.6784869565217392,0.78648967,1923.8779299806056,83.47725657207734,0.37576053,991.1651528253433,"{""type"":""MultiPoint"",""coordinates"":[]}"
21_0,19.221831315619795,2015-05,305,0.6891086956521739,0.1326312,2931.670790250152,85.97412790510161,0.31764698,862.4927704052512,"{""type"":""MultiPoint"",""coordinates"":[]}"
22_0,26.634832974438154,2015-05,313,0.6249043478260871,0.36632836,1650.392567450851,82.31910664330468,0.31464204,1008.6851939212324,"{""type"":""MultiPoint"",""coordinates"":[]}"
23_0,26.447121608856094,2015-06,316,0.6138,0.07077712,2381.060650284141,80.10998430804305,0.38378698,994.5207475742002,"{""type"":""MultiPoint"",""coordinates"":[]}"
24_0,24.023886779018994,2015-05,318,0.49351739130434785,0.32866055,2681.6370689223704,89.26771962749434,0.37594616,967.6669987157528,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,26.212041388037164,2015-07,319,0.5732869565217391,0.057853054,2599.285175735801,85.82454728287412,0.34003267,999.4367544235164,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,26.00440725561691,2015-06,320,0.6183478260869565,1.0543764,2513.8774865220485,84.79182602270109,0.31471902,994.596176797945,"{""type"":""MultiPoint"",""coordinates"":[]}"
27_0,-9999.0,2015-10,388,0.4780695652173913,0.9032167,-9999.0,-9999.0,0.38796797,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
28_0,-9999.0,2015-03,527,0.4780695652173913,0.9032167,-9999.0,-9999.0,0.38796797,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
29_0,25.3498876441015,2015-08,512,0.6988000000000001,0.06501108,2452.977439100593,83.95576543150959,0.29706067,1003.562833190639,"{""type"":""MultiPoint"",""coordinates"":[]}"
30_0,25.878200821898304,2015-08,387,0.6271304347826088,0.13834016,2814.556708271354,83.25218731719211,0.37789872,1010.322181364156,"{""type"":""MultiPoint"",""coordinates"":[]}"
31_0,25.460708090377295,2015-08,498,0.6712695652173913,0.05037459,2560.946931774467,84.58637605831075,0.3668309,1005.5200729166675,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,25.3498876441015,2015-12,512,0.6988000000000001,0.06501108,2452.977439100593,83.95576543150959,0.29706067,1003.562833190639,"{""type"":""MultiPoint"",""coordinates"":[]}"
33_0,25.3498876441015,2015-11,512,0.6988000000000001,0.06501108,2452.977439100593,83.95576543150959,0.29706067,1003.562833190639,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,22.96749542271141,2015-06,591,0.699113043478261,0.09466064,532.3193126271661,67.89974793983477,0.14903837,929.1998366152973,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,23.950555407728643,2015-06,646,0.7599043478260871,0.15662621,1687.703570062965,81.85824449289298,0.18200521,974.4389541952053,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,15.26145009951,2015-05,653,0.5718695652173913,2.4545798,1500.9144895623622,73.43778478905881,0.40409938,778.9002338755712,"{""type"":""MultiPoint"",""coordinates"":[]}"
37_0,19.296839565120422,2015-04,654,0.7160260869565217,0.30674848,1961.638739044517,82.25245661903132,0.26119527,871.7610877568493,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,15.26145009951,2015-05,663,0.5718695652173913,2.4545798,1500.9144895623622,73.43778478905881,0.40409938,778.9002338755712,"{""type"":""MultiPoint"",""coordinates"":[]}"
39_0,15.26145009951,2015-05,664,0.5718695652173913,2.4545798,1500.9144895623622,73.43778478905881,0.40409938,778.9002338755712,"{""type"":""MultiPoint"",""coordinates"":[]}"
40_0,22.276115927848764,2015-06,665,0.779395652173913,0.2853354,2027.6853644202647,76.01493618479465,0.20729509,916.2840089897263,"{""type"":""MultiPoint"",""coordinates"":[]}"
41_0,19.296839565120422,2015-04,666,0.7160260869565217,0.30674848,1961.638739044517,82.25245661903132,0.26119527,871.7610877568493,"{""type"":""MultiPoint"",""coordinates"":[]}"
