system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
0_0,22.759566586638414,2025-02,19.395513834147437,33,0.864504347826087,2447.336345220194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,10.13403549716918,2025-02,8.06287635733537,36,0.5228782608695652,5787.000737393484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,16.23207746706055,2025-02,14.809632965854462,39,0.6243913043478261,13815.084873939142,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,22.759566586638414,2025-03,19.395513834147437,40,0.864504347826087,2447.336345220194,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,12.337714328504717,2025-02,10.959011577797753,42,0.6469391304347827,11705.401457155333,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,12.098222631515512,2025-02,10.247452912701078,44,0.6498782608695652,8790.194577777967,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,16.23207746706055,2025-02,14.809632965854462,45,0.6243913043478261,13815.084873939142,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,24.864002588350388,2025-07,22.398503051827618,692,0.8352565217391305,4150.19394388257,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,26.858974183313478,2025-06,21.866614272932054,693,0.7175913043478261,1778.463191593275,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,26.858974183313478,2025-07,21.866614272932054,693,0.7175913043478261,1778.463191593275,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,26.858974183313478,2025-06,21.866614272932054,694,0.7175913043478261,1778.463191593275,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,26.858974183313478,2025-07,21.866614272932054,695,0.7175913043478261,1778.463191593275,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,26.119762969343583,2025-02,23.062151070163736,737,0.6821260869565218,2680.152393186674,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,22.759566586638414,2025-04,19.395513834147437,753,0.864504347826087,2447.336345220194,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,23.412366957642746,2025-06,17.110969830865713,757,0.40879565217391306,1086.204833591566,"{""type"":""MultiPoint"",""coordinates"":[]}"
20_0,27.465864077006415,2025-01,23.638057400429147,758,0.38673478260869565,644.5123918896769,"{""type"":""MultiPoint"",""coordinates"":[]}"
25_0,16.552785497169168,2025-08,14.640169495534678,783,0.7264739130434783,2511.4971243387317,"{""type"":""MultiPoint"",""coordinates"":[]}"
26_0,27.514171368673033,2025-03,23.5741052653691,790,0.4232782608695652,460.19872208891854,"{""type"":""MultiPoint"",""coordinates"":[]}"
32_0,11.344318388150896,2025-11,9.47361386268642,885,0.48192173913043485,2344.3736650591945,"{""type"":""MultiPoint"",""coordinates"":[]}"
34_0,26.222688643573235,2025-03,23.17584680182739,890,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
35_0,26.222688643573235,2025-02,23.17584680182739,917,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
36_0,27.465864077006415,2025-03,23.638057400429147,918,0.38673478260869565,644.5123918896769,"{""type"":""MultiPoint"",""coordinates"":[]}"
38_0,26.222688643573235,2025-02,23.17584680182739,928,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
43_0,26.222688643573235,2025-02,23.17584680182739,1000,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
47_0,26.222688643573235,2025-02,23.17584680182739,1047,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
49_0,23.595491377948292,2025-12,21.532187546333773,1087,0.8067304347826088,3664.190403426275,"{""type"":""MultiPoint"",""coordinates"":[]}"
52_0,27.514171368673033,2025-02,23.5741052653691,1106,0.4232782608695652,460.19872208891854,"{""type"":""MultiPoint"",""coordinates"":[]}"
55_0,25.91418051001142,2025-01,22.701766286701854,1133,0.6386782608695653,2671.413391137705,"{""type"":""MultiPoint"",""coordinates"":[]}"
56_0,26.222688643573235,2025-02,23.17584680182739,1134,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
59_0,25.939201245242657,2025-07,24.25756635448181,1158,0.7428391304347827,9315.691172385797,"{""type"":""MultiPoint"",""coordinates"":[]}"
61_0,22.576873369956957,2025-12,16.58254918660191,1173,0.7093,1411.4436798339939,"{""type"":""MultiPoint"",""coordinates"":[]}"
68_0,25.83429413015989,2025-04,22.119912289484603,1256,0.6707217391304349,1620.3384988552189,"{""type"":""MultiPoint"",""coordinates"":[]}"
69_0,26.222688643573235,2025-02,23.17584680182739,1259,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
72_0,26.222688643573235,2025-02,23.17584680182739,1286,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
73_0,26.222688643573235,2025-02,23.17584680182739,1302,0.6464913043478261,2647.544875050173,"{""type"":""MultiPoint"",""coordinates"":[]}"
75_0,15.95089123347043,2025-10,13.806639957863354,1347,0.6667260869565217,5715.539022589312,"{""type"":""MultiPoint"",""coordinates"":[]}"
76_0,18.225655788264646,2025-11,15.691895870748965,1348,0.7196043478260871,4556.5619238263225,"{""type"":""MultiPoint"",""coordinates"":[]}"
77_0,18.225655788264646,2025-11,15.691895870748965,1349,0.7196043478260871,4556.5619238263225,"{""type"":""MultiPoint"",""coordinates"":[]}"
78_0,16.521762469914563,2025-11,14.149014966781806,1350,0.5928217391304348,3913.4018190747356,"{""type"":""MultiPoint"",""coordinates"":[]}"
79_0,16.521762469914563,2025-10,14.149014966781806,1351,0.5928217391304348,3913.4018190747356,"{""type"":""MultiPoint"",""coordinates"":[]}"
80_0,15.95089123347043,2025-10,13.806639957863354,1352,0.6667260869565217,5715.539022589312,"{""type"":""MultiPoint"",""coordinates"":[]}"
81_0,15.95089123347043,2025-11,13.806639957863354,1353,0.6667260869565217,5715.539022589312,"{""type"":""MultiPoint"",""coordinates"":[]}"
82_0,18.225655788264646,2025-11,15.691895870748965,1354,0.7196043478260871,4556.5619238263225,"{""type"":""MultiPoint"",""coordinates"":[]}"
83_0,15.95089123347043,2025-11,13.806639957863354,1355,0.6667260869565217,5715.539022589312,"{""type"":""MultiPoint"",""coordinates"":[]}"
84_0,18.225655788264646,2025-11,15.691895870748965,1356,0.7196043478260871,4556.5619238263225,"{""type"":""MultiPoint"",""coordinates"":[]}"
