system:index,avg_temperature,date,location_id,ndvi,nighttime_lights,precipitation,relative_humidity,soil_moisture,surface_pressure_hpa,.geo
0_0,-9999.0,2004-01,100,0.5964739130434783,0.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,24.557434480524876,2004-06,101,0.6404434782608697,1.0,1572.6153430720692,80.38522805191867,0.3195956600168363,980.888442378365,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,-9999.0,2004-06,102,0.7088826086956522,1.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,-9999.0,2004-06,132,0.32032608695652176,1.5,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,-9999.0,2004-06,143,-0.017033333333333334,0.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,-9999.0,2004-06,168,0.7195869565217391,2.5,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,-9999.0,2004-06,214,0.5731826086956522,24.5,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,24.862763683478875,2004-06,215,0.5125913043478261,3.0,698.9295211812383,71.40352413044326,0.24446738960530168,1016.9106031251779,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,24.29892024299056,2004-10,226,0.823095652173913,0.0,2671.8747270485287,86.45864190335008,0.38327336789046057,986.3862497554142,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,-9999.0,2004-06,238,0.7195869565217391,2.5,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_0,23.960000358470552,2004-10,242,0.7710739130434784,0.0,2748.0574053903943,87.63571409909962,0.4433093913483056,982.3084116406612,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,-9999.0,2004-06,243,0.5456521739130435,1.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,-9999.0,2004-06,245,0.5212913043478261,1.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_0,24.557434480524876,2004-06,246,0.6404434782608697,1.0,1572.6153430720692,80.38522805191867,0.3195956600168363,980.888442378365,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,24.34646229387863,2004-09,266,0.8032956521739131,0.0,2662.6272601267224,86.07867142256329,0.4111920931734454,985.5584139175281,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,24.557434480524876,2004-06,268,0.6404434782608697,1.0,1572.6153430720692,80.38522805191867,0.3195956600168363,980.888442378365,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,-9999.0,2004-06,270,0.5456521739130435,1.0,-9999.0,-9999.0,-9999.0,-9999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,24.957698365855947,2004-06,271,0.38753478260869567,28.5,730.958881713999,70.90553156131327,0.15261138853479597,1017.2545386898405,"{""type"":""MultiPoint"",""coordinates"":[]}"
