system:index,avg_temperature,date,humidity,location_id,ndvi,precipitation,.geo
0_0,21.030426349378615,2026-01,16.814072275379544,179157,0.6480111111111112,577.5266902049552,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,22.430922880129287,2026-02,16.889551861210066,179159,0.24415555555555557,293.90607937178714,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,19.80838100833978,2026-02,17.217118347725204,179160,0.7969888888888889,930.8627562125694,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,25.30256678263345,2026-04,21.0679818697717,179171,0.5351,389.18046816191776,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_0,22.88130938037898,2026-04,20.11577713500418,179172,0.8576444444444445,1299.5960281690132,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_0,20.594019965602854,2026-04,17.698913149202326,179173,0.28144444444444444,957.328768213607,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0,20.594019965602854,2026-04,17.698913149202326,179174,0.28144444444444444,957.328768213607,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_0,20.989937466137917,2026-04,17.852162114670307,179175,0.7309777777777777,1046.069668372489,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_0,22.54174655931712,2026-04,16.24736725968313,179198,0.3719333333333334,137.22251518569095,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_0,25.596280217279627,2026-05,22.88005267278237,179200,0.8640444444444446,1211.689548333503,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_0,22.755413083289852,2026-01,20.0260688328853,179201,0.5969555555555556,437.1547268231879,"{""type"":""MultiPoint"",""coordinates"":[]}"
14_0,24.06437861821439,2026-04,16.32244997764849,179232,0.4066,32.89686306319339,"{""type"":""MultiPoint"",""coordinates"":[]}"
15_0,24.864409609581287,2026-03,22.59487579903106,179237,0.7583333333333333,1967.9855124553214,"{""type"":""MultiPoint"",""coordinates"":[]}"
16_0,24.763398934281497,2026-01,19.377844816582353,179238,0.8169666666666667,161.1384765704642,"{""type"":""MultiPoint"",""coordinates"":[]}"
17_0,18.489561222024065,2026-03,11.243605375943048,179240,0.30963333333333337,435.6676207383643,"{""type"":""MultiPoint"",""coordinates"":[]}"
18_0,24.217452003095843,2026-01,21.86221870178491,179250,0.7517333333333334,1205.265806754447,"{""type"":""MultiPoint"",""coordinates"":[]}"
19_0,22.342255241359226,2026-01,16.75840431108861,179257,0.4202888888888889,289.04460533461673,"{""type"":""MultiPoint"",""coordinates"":[]}"
